anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,159,Rock'n'Roll-Main Class Free Style,First round,1,172,sm,0.94,2.3,0.40869565217391307,"[0.0, -2.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,172,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,222,DF,0.59,2.3,0.2565217391304348,"[11.25, 12.5, 11.25]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,222,CO,0.0,2.0,0.0,"[9.0, 9.0, 9.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,222,FM,1.03,2.0,0.515,"[6.5, 7.5, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,222,FW,8.16,14.4,0.5666666666666667,"[-15.0, -25.0, -35.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,222,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,1,222,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Free Style,First round,2,86,DF,3.28,2.3,1.4260869565217391,"[11.25, 12.5, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,86,CO,0.47,2.0,0.235,"[9.0, 9.0, 8.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,86,FM,0.47,2.0,0.235,"[7.5, 6.5, 6.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,86,FW,4.71,14.4,0.32708333333333334,"[-15.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,86,sm,0.94,2.3,0.40869565217391307,"[0.0, -2.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,86,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,184,DF,1.77,2.3,0.7695652173913045,"[15.0, 11.25, 11.25]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,184,CO,0.82,2.0,0.41,"[11.0, 10.0, 9.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,184,FM,1.18,2.0,0.59,"[9.0, 9.0, 6.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,184,FW,6.24,14.4,0.43333333333333335,"[-10.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,184,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,2,184,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,41,DF,1.02,2.3,0.44347826086956527,"[15.0, 12.5, 13.75]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,41,CO,0.47,2.0,0.235,"[11.0, 10.0, 10.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,41,FM,0.82,2.0,0.41,"[9.5, 7.5, 8.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,41,FW,10.8,14.4,0.75,"[-10.0, -35.0, -15.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,41,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,41,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,47,DF,0.59,2.3,0.2565217391304348,"[13.75, 12.5, 12.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,47,CO,0.47,2.0,0.235,"[11.0, 10.0, 10.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,47,FM,1.03,2.0,0.515,"[9.0, 7.5, 6.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,47,FW,10.27,14.4,0.7131944444444444,"[0.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,47,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,3,47,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Free Style,First round,4,63,DF,2.57,2.3,1.117391304347826,"[13.75, 11.25, 7.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,4,63,CO,1.41,2.0,0.705,"[9.0, 9.0, 6.0]"
yes,159,Rock'n'Roll-Main Class Free Style,First round,4,63,FM,2.62,2.0,1.31,"[8.5, 7.5, 2.5]"
,159,Rock'n'Roll-Main Class Free Style,First round,4,63,FW,9.43,14.4,0.6548611111111111,"[-15.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,4,63,sm,0.94,2.3,0.40869565217391307,"[-4.0, -2.0, -2.0]"
,159,Rock'n'Roll-Main Class Free Style,First round,4,63,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,47,DF,0.43,2.3,0.18695652173913044,"[7.5, 6.25, 6.875, 6.875, 7.5, 6.875]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,47,CO,0.91,2.0,0.455,"[6.0, 6.0, 4.5, 6.5, 7.5, 5.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,47,FM,0.31,2.0,0.155,"[4.5, 4.5, 3.75, 3.75, 4.25, 4.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,47,FW,3.15,14.4,0.21875,"[-50.0, -50.0, -57.5, -57.5, -52.5, -55.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,47,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,47,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,DF,0.93,2.3,0.4043478260869566,"[6.875, 4.375, 6.875, 5.625, 5.625, 6.875]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,CO,0.67,2.0,0.335,"[6.5, 5.0, 5.5, 5.0, 6.0, 4.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,FM,0.37,2.0,0.185,"[4.5, 5.0, 4.25, 3.75, 4.5, 4.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,FW,1.18,14.4,0.08194444444444444,"[-57.5, -57.5, -55.0, -57.5, -55.0, -57.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,41,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,184,DF,0.56,2.3,0.24347826086956526,"[8.125, 6.25, 6.875, 6.875, 6.875, 6.875]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,184,CO,0.53,2.0,0.265,"[6.0, 6.0, 5.5, 6.5, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,184,FM,0.25,2.0,0.125,"[4.25, 4.5, 4.25, 3.75, 4.25, 4.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,184,FW,1.72,14.4,0.11944444444444444,"[-52.5, -52.5, -55.0, -57.5, -55.0, -55.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,184,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,3,184,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,DF,1.18,2.3,0.5130434782608696,"[6.875, 4.375, 7.5, 5.0, 5.0, 6.875]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,CO,0.53,2.0,0.265,"[5.0, 6.0, 6.0, 4.5, 5.5, 5.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,FM,0.45,2.0,0.225,"[3.25, 3.25, 3.75, 2.5, 3.75, 3.75]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,FW,1.86,14.4,0.12916666666666668,"[-62.5, -67.5, -62.5, -62.5, -62.5, -62.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,sm,0.75,2.3,0.32608695652173914,"[-2.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,4,86,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,63,DF,1.11,2.3,0.482608695652174,"[6.25, 5.625, 5.625, 3.125, 6.25, 6.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,63,CO,0.63,2.0,0.315,"[4.5, 5.0, 5.0, 3.5, 5.0, 5.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,63,FM,0.65,2.0,0.325,"[3.75, 4.25, 3.25, 2.5, 4.25, 4.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,63,FW,2.36,14.4,0.1638888888888889,"[-62.5, -57.5, -62.5, -62.5, -57.5, -62.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,63,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,5,63,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,222,DF,0.91,2.3,0.3956521739130435,"[6.25, 3.75, 6.25, 4.375, 5.0, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,222,CO,0.38,2.0,0.19,"[4.5, 5.0, 5.0, 5.0, 5.0, 4.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,222,FM,0.69,2.0,0.345,"[2.5, 3.25, 3.75, 2.5, 4.25, 2.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,222,FW,2.36,14.4,0.1638888888888889,"[-62.5, -62.5, -57.5, -62.5, -62.5, -57.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,222,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Foot technique,6,222,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,DF,0.88,2.3,0.3826086956521739,"[5.0, 5.0, 3.125]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,CO,0.24,2.0,0.12,"[4.0, 4.5, 4.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,FM,0.59,2.0,0.295,"[2.5, 2.5, 1.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,FW,2.36,14.4,0.1638888888888889,"[-62.5, -67.5, -62.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,DF,1.02,2.3,0.44347826086956527,"[6.25, 5.0, 3.75]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,CO,0.0,2.0,0.0,"[4.0, 4.0, 4.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,FM,1.02,2.0,0.51,"[3.75, 2.5, 1.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,FW,5.14,14.4,0.3569444444444444,"[-62.5, -67.5, -75.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,DF,0.59,2.3,0.2565217391304348,"[6.875, 5.625, 5.625]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,CO,0.62,2.0,0.31,"[6.0, 4.5, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,FM,0.71,2.0,0.355,"[4.75, 3.25, 3.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,FW,2.36,14.4,0.1638888888888889,"[-57.5, -62.5, -62.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,3,41,bm,0.0,8.0,0.0,"[-30.0, -30.0, -30.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,184,DF,0.29,2.3,0.12608695652173912,"[6.875, 6.875, 6.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,184,CO,0.47,2.0,0.235,"[5.0, 5.0, 6.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,184,FM,0.47,2.0,0.235,"[4.25, 4.25, 3.25]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,184,FW,4.08,14.4,0.2833333333333333,"[-52.5, -57.5, -62.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,184,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,4,184,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,47,DF,0.78,2.3,0.33913043478260874,"[6.875, 6.25, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,47,CO,0.24,2.0,0.12,"[5.5, 5.0, 5.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,47,FM,0.24,2.0,0.12,"[4.25, 3.75, 3.75]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,47,FW,6.24,14.4,0.43333333333333335,"[-52.5, -57.5, -67.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,47,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,5,47,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,86,DF,1.28,2.3,0.5565217391304348,"[6.25, 5.0, 3.125]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,86,CO,0.47,2.0,0.235,"[3.5, 4.5, 4.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,86,FM,0.35,2.0,0.175,"[3.25, 2.5, 2.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,86,FW,2.36,14.4,0.1638888888888889,"[-62.5, -67.5, -67.5]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,86,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, -2.0]"
,159,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,6,86,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,Acro 1,9.43,12.0,0.7858333333333333,"[-15.0, -35.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,Acro 2,4.71,12.0,0.3925,"[-35.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,Acro 3,2.36,12.0,0.19666666666666666,"[-15.0, -10.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,Acro 4,4.71,12.0,0.3925,"[-25.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,Acro 5,10.27,12.0,0.8558333333333333,"[-35.0, -50.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,Acro 1,0.0,12.0,0.0,"[-10.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,Acro 2,8.16,12.0,0.68,"[-25.0, -5.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,Acro 3,10.27,12.0,0.8558333333333333,"[-35.0, -10.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,Acro 4,4.71,12.0,0.3925,"[-25.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,Acro 5,7.07,12.0,0.5891666666666667,"[-25.0, -10.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,Acro 1,2.36,12.0,0.19666666666666666,"[-15.0, -10.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,Acro 2,4.71,12.0,0.3925,"[-15.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,Acro 3,9.43,12.0,0.7858333333333333,"[-15.0, -15.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,Acro 4,4.71,12.0,0.3925,"[-25.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,Acro 5,7.07,12.0,0.5891666666666667,"[-35.0, -35.0, -50.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,Acro 1,4.08,12.0,0.34,"[-5.0, 0.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,Acro 2,4.08,12.0,0.34,"[-10.0, -5.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,Acro 3,8.16,12.0,0.68,"[-15.0, -5.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,Acro 4,4.71,12.0,0.3925,"[-15.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,Acro 5,0.0,12.0,0.0,"[-25.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,Acro 1,8.16,12.0,0.68,"[-25.0, -35.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,Acro 2,10.27,12.0,0.8558333333333333,"[-25.0, -35.0, -50.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,Acro 3,4.71,12.0,0.3925,"[-25.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,Acro 4,8.16,12.0,0.68,"[-35.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,Acro 5,0.0,12.0,0.0,"[-35.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,Acro 1,2.36,12.0,0.19666666666666666,"[-15.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,Acro 2,8.16,12.0,0.68,"[-15.0, -25.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,Acro 3,0.0,12.0,0.0,"[-25.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,Acro 4,4.71,12.0,0.3925,"[-15.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,Acro 5,4.71,12.0,0.3925,"[-25.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,Acro 1,6.24,12.0,0.52,"[-15.0, -25.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,Acro 2,9.43,12.0,0.7858333333333333,"[-15.0, -35.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,Acro 3,0.0,12.0,0.0,"[-75.0, -75.0, -75.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,Acro 4,0.0,12.0,0.0,"[-15.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,Acro 5,7.07,12.0,0.5891666666666667,"[-50.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,Acro 1,7.07,12.0,0.5891666666666667,"[-15.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,Acro 2,2.36,12.0,0.19666666666666666,"[-15.0, -15.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,Acro 3,2.36,12.0,0.19666666666666666,"[-15.0, -15.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,Acro 4,4.71,12.0,0.3925,"[-10.0, 0.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,Acro 5,4.71,12.0,0.3925,"[-25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,1,226,Acro 6,10.8,12.0,0.9,"[-35.0, -10.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,Acro 1,2.36,12.0,0.19666666666666666,"[-10.0, -15.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,Acro 2,8.16,12.0,0.68,"[-15.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,Acro 3,2.36,12.0,0.19666666666666666,"[-15.0, -15.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,Acro 4,0.0,12.0,0.0,"[-15.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,Acro 5,4.71,12.0,0.3925,"[-25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,2,236,Acro 6,11.79,12.0,0.9824999999999999,"[-50.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,Acro 1,4.08,12.0,0.34,"[-5.0, 0.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,Acro 2,0.0,12.0,0.0,"[-25.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,Acro 3,10.27,12.0,0.8558333333333333,"[-10.0, 0.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,Acro 4,2.36,12.0,0.19666666666666666,"[-15.0, -10.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,Acro 5,6.24,12.0,0.52,"[-15.0, -10.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,3,142,Acro 6,4.71,12.0,0.3925,"[-25.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,Acro 1,4.71,12.0,0.3925,"[-35.0, -25.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,Acro 2,8.16,12.0,0.68,"[-25.0, -35.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,Acro 3,9.43,12.0,0.7858333333333333,"[-35.0, -35.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,Acro 4,4.71,12.0,0.3925,"[-35.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,Acro 5,4.71,12.0,0.3925,"[-25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,4,176,Acro 6,4.71,12.0,0.3925,"[-25.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,Acro 1,0.0,12.0,0.0,"[-10.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,Acro 2,4.71,12.0,0.3925,"[-25.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,Acro 3,6.24,12.0,0.52,"[-25.0, -15.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,Acro 4,0.0,12.0,0.0,"[-15.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,Acro 5,4.71,12.0,0.3925,"[-25.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,5,60,Acro 6,4.71,12.0,0.3925,"[-35.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,Acro 1,7.07,12.0,0.5891666666666667,"[-25.0, -25.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,Acro 2,10.27,12.0,0.8558333333333333,"[-50.0, -35.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,Acro 3,11.79,12.0,0.9824999999999999,"[-35.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,Acro 4,8.16,12.0,0.68,"[-35.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,Acro 5,0.0,12.0,0.0,"[-25.0, -25.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,Final,6,118,Acro 6,4.71,12.0,0.3925,"[-25.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,Acro 1,4.71,12.0,0.3925,"[-25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,Acro 2,0.0,12.0,0.0,"[-15.0, -15.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,Acro 3,4.71,12.0,0.3925,"[-15.0, -5.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,Acro 4,2.36,12.0,0.19666666666666666,"[-15.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,Acro 5,11.79,12.0,0.9824999999999999,"[-75.0, -100.0, -100.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,36,Acro 6,0.0,12.0,0.0,"[-1.0, -1.0, -1.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,Acro 1,6.24,12.0,0.52,"[-25.0, -10.0, -15.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,Acro 2,4.08,12.0,0.34,"[-15.0, -5.0, -10.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,Acro 3,4.08,12.0,0.34,"[-15.0, -5.0, -10.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,Acro 4,11.79,12.0,0.9824999999999999,"[-35.0, -10.0, -10.0]"
,159,Rock'n'Roll-Main Class Contact Style,First round,1,181,Acro 5,9.43,12.0,0.7858333333333333,"[-35.0, -15.0, -15.0]"
